Method,Video,Episode,Chunk,Action,Applied_Action,Bitrate_kbps,Throughput_kbps,Buffer_Before,Buffer_After,Rebuffer_s,VMAF,Smooth_Penalty,Step_QoE,Shield_Intervened,Shield_Rate
Pensieve,crowd_run,11,23,2,2,1200,1132.1,13.6,14.92,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,24,2,2,1200,1081.1,14.92,13.71,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,25,2,2,1200,1132.1,13.71,14.89,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,26,2,2,1200,1142.9,14.89,14.55,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,27,2,2,1200,1132.1,14.55,14.94,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,28,2,2,1200,1132.1,14.94,10.89,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,29,2,2,1200,1132.1,10.89,8.99,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,30,2,2,1200,1142.9,8.99,7.34,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,31,2,2,1200,1132.1,7.34,8.2,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,32,2,2,1200,1132.1,8.2,4.0,0.759,24.75,0.0,21.49,0,0.0
Pensieve,crowd_run,11,33,1,1,750,1142.9,4.0,5.61,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,11,34,1,1,750,1132.1,5.61,7.98,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,11,35,2,2,1200,1132.1,7.98,7.91,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,11,36,2,2,1200,897.2,7.91,5.05,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,37,1,1,750,849.6,5.05,6.27,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,11,38,1,1,750,849.6,6.27,8.17,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,11,39,1,1,750,849.6,8.17,9.63,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,11,40,1,1,750,849.6,9.63,9.71,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,11,41,1,1,750,849.6,9.71,12.3,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,11,42,2,2,1200,842.1,12.3,12.19,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,11,43,2,2,1200,849.6,12.19,11.94,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,44,2,2,1200,849.6,11.94,8.63,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,11,45,1,1,750,849.6,8.63,10.68,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,11,46,2,2,1200,849.6,10.68,10.85,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,11,47,2,2,1200,981.8,10.85,8.53,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,0,1,1,750,2007.9,2.87,5.58,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,12,1,2,2,1200,1395.2,5.58,7.33,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,12,2,2,2,1200,2358.6,7.33,9.75,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,3,2,2,1200,2468.0,9.75,12.19,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,4,2,2,1200,2610.3,12.19,13.63,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,5,2,2,1200,2198.4,13.63,15.8,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,6,2,2,1200,572.6,15.8,14.8,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,7,2,2,1200,1499.7,14.8,15.03,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,8,2,2,1200,2169.6,15.03,15.28,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,9,2,2,1200,2152.6,15.28,16.81,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,10,2,2,1200,2287.1,16.81,17.88,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,11,2,2,1200,2466.3,17.88,20.09,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,12,2,2,1200,2266.4,20.09,19.94,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,13,2,2,1200,1537.7,19.94,20.78,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,14,2,2,1200,1248.8,20.78,20.71,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,15,2,2,1200,1320.5,20.71,21.5,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,16,2,2,1200,2039.5,21.5,22.58,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,17,3,3,1850,1727.0,22.58,23.16,0.0,32.84,8.09,24.75,0,0.0
Pensieve,crowd_run,12,18,3,3,1850,2008.2,23.16,25.66,0.0,32.84,0.0,32.84,0,0.0
Pensieve,crowd_run,12,19,4,4,2850,1118.6,25.66,22.94,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,12,20,3,3,1850,2713.9,22.94,23.88,0.0,32.84,11.82,21.02,0,0.0
Pensieve,crowd_run,12,21,2,2,1200,1221.6,23.88,26.31,0.0,24.75,8.09,16.66,0,0.0
Pensieve,crowd_run,12,22,3,3,1850,1530.8,26.31,26.64,0.0,32.84,8.09,24.75,0,0.0
Pensieve,crowd_run,12,23,4,4,2850,1724.2,26.64,26.46,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,12,24,4,4,2850,3270.2,26.46,26.37,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,12,25,4,4,2850,1536.6,26.37,25.44,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,12,26,4,4,2850,1260.4,25.44,20.1,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,12,27,3,3,1850,1577.7,20.1,20.11,0.0,32.84,11.82,21.02,0,0.0
Pensieve,crowd_run,12,28,2,2,1200,1365.5,20.11,17.44,0.0,24.75,8.09,16.66,0,0.0
Pensieve,crowd_run,12,29,2,2,1200,2172.3,17.44,18.36,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,30,2,2,1200,731.8,18.36,13.55,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,31,2,2,1200,1683.5,13.55,15.43,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,32,2,2,1200,2097.8,15.43,14.6,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,33,2,2,1200,2080.7,14.6,16.5,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,34,2,2,1200,1484.4,16.5,18.5,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,35,2,2,1200,1489.3,18.5,19.42,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,36,2,2,1200,1582.8,19.42,19.53,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,37,2,2,1200,2171.8,19.53,21.78,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,38,2,2,1200,2452.1,21.78,24.62,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,12,39,3,3,1850,1218.4,24.62,24.26,0.0,32.84,8.09,24.75,0,0.0
Pensieve,crowd_run,12,40,3,3,1850,1820.0,24.26,23.74,0.0,32.84,0.0,32.84,0,0.0
Pensieve,crowd_run,12,41,3,3,1850,2018.2,23.74,26.27,0.0,32.84,0.0,32.84,0,0.0
Pensieve,crowd_run,12,42,4,4,2850,2542.9,26.27,27.05,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,12,43,4,4,2850,1938.0,27.05,26.62,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,12,44,4,4,2850,1654.8,26.62,21.7,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,12,45,3,3,1850,2130.5,21.7,23.79,0.0,32.84,11.82,21.02,0,0.0
Pensieve,crowd_run,12,46,3,3,1850,2407.2,23.79,25.7,0.0,32.84,0.0,32.84,0,0.0
Pensieve,crowd_run,12,47,4,4,2850,3481.8,25.7,25.47,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,13,0,0,0,300,527.2,2.64,4.67,0.0,4.03,0.0,4.03,0,0.0
Pensieve,crowd_run,13,1,1,1,750,320.0,4.67,4.0,1.447,15.45,11.42,-2.19,0,0.0
Pensieve,crowd_run,13,2,0,0,300,387.0,4.0,5.59,0.0,4.03,11.42,-7.39,0,0.0
Pensieve,crowd_run,13,3,1,1,750,654.2,5.59,5.92,0.0,15.45,11.42,4.03,0,0.0
Pensieve,crowd_run,13,4,1,1,750,807.2,5.92,4.75,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,5,1,1,750,402.8,4.75,4.0,1.517,15.45,0.0,8.93,0,0.0
Pensieve,crowd_run,13,6,1,1,750,467.3,4.0,4.17,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,7,0,0,300,449.3,4.17,5.03,0.0,4.03,11.42,-7.39,0,0.0
Pensieve,crowd_run,13,8,0,0,300,426.7,5.03,4.26,0.0,4.03,0.0,4.03,0,0.0
Pensieve,crowd_run,13,9,0,0,300,606.4,4.26,6.07,0.0,4.03,0.0,4.03,0,0.0
Pensieve,crowd_run,13,10,1,1,750,819.0,6.07,4.95,0.0,15.45,11.42,4.03,0,0.0
Pensieve,crowd_run,13,11,1,1,750,356.1,4.95,4.0,2.791,15.45,0.0,3.45,0,0.0
Pensieve,crowd_run,13,12,0,0,300,535.5,4.0,4.0,0.389,4.03,11.42,-9.06,0,0.0
Pensieve,crowd_run,13,13,1,1,750,504.7,4.0,4.0,2.012,15.45,11.42,-4.62,0,0.0
Pensieve,crowd_run,13,14,1,1,750,796.2,4.0,4.01,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,15,1,1,750,825.8,4.01,4.8,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,16,1,1,750,704.8,4.8,4.0,0.486,15.45,0.0,13.36,0,0.0
Pensieve,crowd_run,13,17,1,1,750,580.0,4.0,4.0,0.128,15.45,0.0,14.9,0,0.0
Pensieve,crowd_run,13,18,1,1,750,539.7,4.0,5.73,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,19,1,1,750,486.4,5.73,5.67,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,20,1,1,750,735.2,5.67,5.09,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,21,1,1,750,666.1,5.09,7.29,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,22,1,1,750,786.5,7.29,8.4,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,23,1,1,750,694.6,8.4,9.67,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,24,1,1,750,531.7,9.67,7.04,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,25,1,1,750,492.5,7.04,7.0,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,26,1,1,750,719.3,7.0,6.69,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,27,1,1,750,686.2,6.69,6.96,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,28,1,1,750,807.2,6.96,4.0,0.086,15.45,0.0,15.08,0,0.0
Pensieve,crowd_run,13,29,1,1,750,793.6,4.0,4.0,1.269,15.45,0.0,9.99,0,0.0
Pensieve,crowd_run,13,30,1,1,750,749.4,4.0,4.0,1.377,15.45,0.0,9.53,0,0.0
Pensieve,crowd_run,13,31,1,1,750,990.9,4.0,5.75,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,32,1,1,750,964.2,5.75,4.0,0.819,15.45,0.0,11.93,0,0.0
Pensieve,crowd_run,13,33,1,1,750,572.6,4.0,4.0,0.771,15.45,0.0,12.13,0,0.0
Pensieve,crowd_run,13,34,1,1,750,725.9,4.0,5.45,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,35,1,1,750,537.0,5.45,4.1,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,36,1,1,750,810.3,4.1,4.0,0.648,15.45,0.0,12.67,0,0.0
Pensieve,crowd_run,13,37,1,1,750,759.9,4.0,4.89,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,38,1,1,750,363.9,4.89,4.0,0.019,15.45,0.0,15.37,0,0.0
Pensieve,crowd_run,13,39,1,1,750,361.5,4.0,4.0,1.955,15.45,0.0,7.04,0,0.0
Pensieve,crowd_run,13,40,0,0,300,439.7,4.0,4.97,0.0,4.03,11.42,-7.39,0,0.0
Pensieve,crowd_run,13,41,1,1,750,452.3,4.97,6.31,0.0,15.45,11.42,4.03,0,0.0
Pensieve,crowd_run,13,42,1,1,750,817.5,6.31,7.67,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,43,1,1,750,693.1,7.67,8.42,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,44,1,1,750,554.2,8.42,5.41,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,45,1,1,750,499.1,5.41,6.09,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,46,1,1,750,686.0,6.09,7.12,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,13,47,1,1,750,794.6,7.12,6.25,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,0,1,1,750,2769.2,1.4,4.47,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,1,2,2,1200,2823.5,4.47,7.36,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,14,2,2,2,1200,2823.5,7.36,10.04,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,3,2,2,1200,2823.5,10.04,12.68,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,4,2,2,1200,2851.5,12.68,14.33,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,5,2,2,1200,2823.5,14.33,16.9,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,6,2,2,1200,2823.5,16.9,19.89,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,7,2,2,1200,2823.5,19.89,21.89,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,8,2,2,1200,2851.5,21.89,23.03,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,9,3,3,1850,2823.5,23.03,24.13,0.0,32.84,8.09,24.75,0,0.0
Pensieve,crowd_run,14,10,4,4,2850,2823.5,24.13,22.49,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,14,11,4,4,2850,2823.5,22.49,22.78,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,12,4,4,2850,2851.5,22.78,18.95,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,13,3,3,1850,2823.5,18.95,20.3,0.0,32.84,11.82,21.02,0,0.0
Pensieve,crowd_run,14,14,2,2,1200,2796.1,20.3,22.48,0.0,24.75,8.09,16.66,0,0.0
Pensieve,crowd_run,14,15,2,2,1200,2796.1,22.48,24.96,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,16,4,4,2850,2796.1,24.96,23.9,0.0,44.66,19.91,24.75,0,0.0
Pensieve,crowd_run,14,17,4,4,2850,2823.5,23.9,24.68,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,18,4,4,2850,2823.5,24.68,27.03,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,19,4,4,2850,2823.5,27.03,28.37,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,20,4,4,2850,2823.5,28.37,27.84,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,21,4,4,2850,2796.1,27.84,30.0,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,22,4,4,2850,2796.1,30.0,30.0,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,23,4,4,2850,2796.1,30.0,30.0,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,24,4,4,2850,2823.5,30.0,29.26,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,25,4,4,2850,905.7,29.26,24.9,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,26,4,4,2850,914.3,24.9,16.02,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,14,27,2,2,1200,905.7,16.02,15.51,0.0,24.75,19.91,4.84,0,0.0
Pensieve,crowd_run,14,28,2,2,1200,905.7,15.51,9.45,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,29,2,2,1200,905.7,9.45,6.07,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,30,1,1,750,905.7,6.07,5.62,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,14,31,1,1,750,914.3,5.62,7.18,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,32,1,1,750,905.7,7.18,4.18,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,33,1,1,750,914.3,4.18,5.2,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,34,1,1,750,905.7,5.2,7.16,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,35,1,1,750,914.3,7.16,8.01,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,36,1,1,750,905.7,8.01,7.76,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,37,1,1,750,831.7,7.76,8.92,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,38,1,1,750,831.7,8.92,10.77,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,39,2,2,1200,831.7,10.77,10.63,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,14,40,2,2,1200,834.8,10.63,8.24,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,41,1,1,750,834.8,8.24,10.8,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,14,42,2,2,1200,834.8,10.8,10.66,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,14,43,2,2,1200,831.7,10.66,10.32,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,44,2,2,1200,831.7,10.32,6.85,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,14,45,1,1,750,831.7,6.85,8.86,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,14,46,1,1,750,831.7,8.86,10.41,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,14,47,1,1,750,831.7,10.41,9.75,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,0,1,1,750,985.5,2.54,4.0,0.089,15.45,0.0,15.07,0,0.0
Pensieve,crowd_run,15,1,2,2,1200,1147.8,4.0,5.27,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,15,2,1,1,750,330.5,5.27,4.0,1.772,15.45,9.3,-1.47,0,0.0
Pensieve,crowd_run,15,3,0,0,300,954.6,4.0,6.99,0.0,4.03,11.42,-7.39,0,0.0
Pensieve,crowd_run,15,4,1,1,750,417.9,6.99,4.0,3.0,15.45,11.42,-8.87,0,0.0
Pensieve,crowd_run,15,5,1,1,750,1051.5,4.0,5.6,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,6,1,1,750,582.7,5.6,6.53,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,7,1,1,750,1084.0,6.53,7.27,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,8,1,1,750,1091.8,7.27,6.61,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,9,1,1,750,948.6,6.61,7.11,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,10,1,1,750,778.8,7.11,5.73,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,11,1,1,750,912.3,5.73,6.71,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,12,1,1,750,868.3,6.71,4.0,0.061,15.45,0.0,15.19,0,0.0
Pensieve,crowd_run,15,13,1,1,750,591.5,4.0,4.0,1.129,15.45,0.0,10.59,0,0.0
Pensieve,crowd_run,15,14,1,1,750,826.8,4.0,4.15,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,15,1,1,750,746.7,4.15,4.61,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,16,1,1,750,1083.7,4.61,5.17,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,17,1,1,750,314.5,5.17,4.0,2.442,15.45,0.0,4.95,0,0.0
Pensieve,crowd_run,15,18,1,1,750,896.8,4.0,6.64,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,19,1,1,750,698.3,6.64,7.8,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,20,1,1,750,821.6,7.8,7.71,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,21,1,1,750,866.4,7.71,10.32,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,22,2,2,1200,1244.4,10.32,11.4,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,15,23,2,2,1200,525.3,11.4,9.62,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,15,24,1,1,750,404.9,9.62,4.93,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,15,25,1,1,750,814.0,4.93,6.48,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,26,1,1,750,719.0,6.48,6.17,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,27,1,1,750,932.1,6.17,7.43,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,28,1,1,750,934.7,7.43,5.34,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,29,1,1,750,887.2,5.34,4.63,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,30,1,1,750,693.7,4.63,4.0,1.184,15.45,0.0,10.36,0,0.0
Pensieve,crowd_run,15,31,1,1,750,752.9,4.0,5.04,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,32,0,0,300,320.6,5.04,4.0,2.863,4.03,11.42,-19.7,0,0.0
Pensieve,crowd_run,15,33,0,0,300,577.7,4.0,6.11,0.0,4.03,0.0,4.03,0,0.0
Pensieve,crowd_run,15,34,1,1,750,952.6,6.11,8.17,0.0,15.45,11.42,4.03,0,0.0
Pensieve,crowd_run,15,35,1,1,750,730.6,8.17,8.23,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,36,1,1,750,1298.9,8.23,9.27,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,37,1,1,750,1115.9,9.27,11.15,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,38,2,2,1200,385.1,11.15,7.73,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,15,39,1,1,750,838.5,7.73,9.17,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,15,40,1,1,750,804.9,9.17,9.02,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,41,1,1,750,942.1,9.02,11.75,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,15,42,2,2,1200,999.5,11.75,12.29,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,15,43,2,2,1200,1003.0,12.29,12.69,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,15,44,2,2,1200,835.4,12.69,9.25,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,15,45,1,1,750,797.9,9.25,11.18,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,15,46,2,2,1200,967.8,11.18,11.82,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,15,47,2,2,1200,875.4,11.82,8.73,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,0,0,0,300,1588.8,1.58,4.92,0.0,4.03,0.0,4.03,0,0.0
Pensieve,crowd_run,16,1,1,1,750,2396.5,4.92,8.11,0.0,15.45,11.42,4.03,0,0.0
Pensieve,crowd_run,16,2,2,2,1200,2817.4,8.11,10.79,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,16,3,2,2,1200,2232.1,10.79,13.06,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,4,2,2,1200,2109.8,13.06,13.9,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,5,2,2,1200,1933.6,13.9,15.81,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,6,2,2,1200,1790.0,15.81,18.21,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,7,2,2,1200,997.4,18.21,16.55,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,8,2,2,1200,538.4,16.55,5.42,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,9,1,1,750,1140.1,5.42,6.5,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,16,10,1,1,750,1534.2,6.5,7.77,0.0,15.45,0.0,15.45,0,0.0
Pensieve,crowd_run,16,11,2,2,1200,809.2,7.77,6.32,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,16,12,1,1,750,2286.2,6.32,7.75,0.0,15.45,9.3,6.15,0,0.0
Pensieve,crowd_run,16,13,2,2,1200,2340.5,7.75,9.68,0.0,24.75,9.3,15.45,0,0.0
Pensieve,crowd_run,16,14,2,2,1200,2150.2,9.68,11.31,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,15,2,2,1200,2880.9,11.31,13.84,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,16,2,2,1200,3263.2,13.84,16.02,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,17,2,2,1200,2319.0,16.02,18.36,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,18,2,2,1200,3030.0,18.36,21.72,0.0,24.75,0.0,24.75,0,0.0
Pensieve,crowd_run,16,19,3,3,1850,2272.5,21.72,23.57,0.0,32.84,8.09,24.75,0,0.0
Pensieve,crowd_run,16,20,4,4,2850,2884.3,23.57,23.14,0.0,44.66,11.82,32.84,0,0.0
Pensieve,crowd_run,16,21,4,4,2850,1975.7,23.14,24.83,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,16,22,4,4,2850,2434.5,24.83,25.28,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,16,23,4,4,2850,1995.2,25.28,25.67,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,16,24,4,4,2850,1771.2,25.67,22.11,0.0,44.66,0.0,44.66,0,0.0
Pensieve,crowd_run,16,25,3,3,1850,2435.6,22.11,24.1,0.0,32.84,11.82,21.02,0,0.0
